"","latitude","longitude","neighbourhood_group","room_type","price","minimum_nights"
"34427",40.7732,-73.95029,"Manhattan","Entire home/apt",340,30
"34428",40.76852,-73.96245,"Manhattan","Entire home/apt",395,30
"34429",40.77964,-73.95865,"Manhattan","Entire home/apt",187,30
"34430",40.56568,-73.87009,"Queens","Private room",195,1
"34431",40.69062,-73.84747,"Queens","Entire home/apt",170,5
"34432",40.71927,-73.99451,"Manhattan","Entire home/apt",140,30
"34433",40.6855,-73.95677,"Brooklyn","Entire home/apt",125,3
"34434",40.76435,-73.99298,"Manhattan","Private room",85,1
"34435",40.76003,-73.83307,"Queens","Private room",73,1
"34436",40.82209,-73.95423,"Manhattan","Private room",100,1
"34437",40.67782,-73.9474,"Brooklyn","Entire home/apt",90,7
"34438",40.67189,-73.95624,"Brooklyn","Entire home/apt",135,3
"34439",40.66477,-73.97999,"Brooklyn","Private room",60,1
"34440",40.73858,-74.00619,"Manhattan","Entire home/apt",199,4
"34441",40.75749,-73.81983,"Queens","Private room",80,1
"34442",40.69629,-73.91351,"Brooklyn","Private room",50,1
"34443",40.72071,-73.97822,"Manhattan","Private room",55,5
"34444",40.65473,-73.91846,"Brooklyn","Private room",80,7
"34445",40.75897,-73.82011,"Queens","Private room",95,1
"34446",40.82469,-73.94176,"Manhattan","Entire home/apt",120,2
"34447",40.83454,-73.92751,"Bronx","Private room",10,1
"34448",40.68462,-73.96908,"Brooklyn","Entire home/apt",110,225
"34449",40.82698,-73.93871,"Manhattan","Private room",40,1
"34450",40.68636,-73.90731,"Brooklyn","Private room",50,4
"34451",40.74411,-73.91077,"Queens","Private room",40,30
"34452",40.693,-73.91078,"Brooklyn","Entire home/apt",99,1
"34453",40.6874,-73.95036,"Brooklyn","Private room",65,2
"34454",40.86912,-73.92183,"Manhattan","Entire home/apt",195,2
"34455",40.73494,-74.00463,"Manhattan","Entire home/apt",150,30
"34456",40.75313,-74.00235,"Manhattan","Private room",120,1
"34457",40.69109,-73.84846,"Queens","Entire home/apt",170,5
"34458",40.75212,-73.88248,"Queens","Private room",80,4
"34459",40.81822,-73.90812,"Bronx","Private room",35,5
"34460",40.70624,-73.9177,"Brooklyn","Entire home/apt",130,5
"34461",40.73717,-73.80847,"Queens","Private room",30,1
"34462",40.6889,-73.93733,"Brooklyn","Private room",53,2
"34463",40.77134,-73.95498,"Manhattan","Entire home/apt",350,2
"34464",40.64228,-73.90819,"Brooklyn","Private room",50,2
"34465",40.63876,-73.96025,"Brooklyn","Entire home/apt",250,1
"34466",40.69156,-73.94846,"Brooklyn","Private room",30,4
"34467",40.70055,-73.93024,"Brooklyn","Private room",56,2
"34468",40.79832,-73.9398,"Manhattan","Private room",98,2
"34469",40.6498,-73.95592,"Brooklyn","Private room",100,1
"34470",40.71425,-73.9623,"Brooklyn","Entire home/apt",290,5
"34471",40.87015,-73.85582,"Bronx","Entire home/apt",75,4
"34472",40.6726,-73.98195,"Brooklyn","Entire home/apt",130,2
"34473",40.72875,-73.98443,"Manhattan","Private room",98,2
"34474",40.76841,-73.95402,"Manhattan","Entire home/apt",180,2
"34475",40.77687,-73.95173,"Manhattan","Entire home/apt",200,30
"34476",40.71133,-73.96806,"Brooklyn","Entire home/apt",250,4
"34477",40.69743,-73.92929,"Brooklyn","Private room",75,1
"34478",40.72191,-73.99592,"Manhattan","Entire home/apt",300,3
"34479",40.67936,-73.91375,"Brooklyn","Entire home/apt",180,2
"34480",40.73968,-73.98217,"Manhattan","Entire home/apt",199,5
"34481",40.66983,-73.87745,"Brooklyn","Private room",65,7
"34482",40.67061,-73.8759,"Brooklyn","Private room",45,7
"34483",40.81968,-73.9436,"Manhattan","Private room",90,2
"34484",40.69519,-73.95465,"Brooklyn","Entire home/apt",150,2
"34485",40.74764,-73.81795,"Queens","Private room",55,1
"34486",40.68221,-73.8457,"Queens","Private room",51,4
"34487",40.70024,-73.924,"Brooklyn","Private room",45,3
"34488",40.69974,-73.94658,"Brooklyn","Private room",50,400
"34489",40.67713,-73.94137,"Brooklyn","Private room",60,3
"34490",40.74766,-73.81942,"Queens","Private room",60,1
"34491",40.72862,-74.00054,"Manhattan","Entire home/apt",300,4
"34492",40.68712,-73.97768,"Brooklyn","Entire home/apt",375,20
"34493",40.59356,-73.95869,"Brooklyn","Entire home/apt",64,30
"34494",40.71353,-73.94162,"Brooklyn","Private room",125,1
"34495",40.71449,-73.94195,"Brooklyn","Entire home/apt",250,2
"34496",40.81968,-73.93858,"Manhattan","Private room",40,1
"34497",40.6157,-74.0985,"Staten Island","Private room",89,1
"34498",40.72239,-73.9821,"Manhattan","Private room",80,3
"34499",40.71939,-73.96056,"Brooklyn","Entire home/apt",600,2
"34500",40.86299,-73.89088,"Bronx","Private room",75,2
"34501",40.64933,-73.94539,"Brooklyn","Entire home/apt",110,1
"34502",40.66793,-73.98934,"Brooklyn","Entire home/apt",150,3
"34503",40.71784,-73.96363,"Brooklyn","Private room",90,1
"34504",40.70852,-74.00525,"Manhattan","Entire home/apt",125,29
"34505",40.74083,-73.99457,"Manhattan","Entire home/apt",209,29
"34506",40.74812,-73.98602,"Manhattan","Entire home/apt",287,29
"34507",40.74272,-73.99599,"Manhattan","Entire home/apt",202,29
"34508",40.74803,-73.98666,"Manhattan","Entire home/apt",287,29
"34509",40.743,-73.99521,"Manhattan","Entire home/apt",239,29
"34510",40.7482,-73.98776,"Manhattan","Entire home/apt",287,29
"34511",40.7429,-73.99428,"Manhattan","Entire home/apt",232,29
"34512",40.74295,-73.97177,"Manhattan","Entire home/apt",187,29
"34513",40.74416,-73.9727,"Manhattan","Entire home/apt",175,29
"34514",40.75589,-73.85755,"Queens","Private room",60,1
"34515",40.71448,-73.95198,"Brooklyn","Entire home/apt",310,4
"34516",40.74564,-74.0006,"Manhattan","Entire home/apt",200,1
"34517",40.59684,-73.76873,"Queens","Entire home/apt",200,1
"34518",40.7308,-73.95775,"Brooklyn","Entire home/apt",650,4
"34519",40.7244,-73.95435,"Brooklyn","Entire home/apt",75,4
"34520",40.64205,-73.98049,"Brooklyn","Private room",40,1
"34521",40.60557,-73.99799,"Brooklyn","Entire home/apt",123,2
"34522",40.76335,-73.98737,"Manhattan","Private room",150,2
"34523",40.70296,-73.91755,"Brooklyn","Private room",47,7
"34524",40.68033,-73.91023,"Brooklyn","Private room",31,30
"34525",40.75519,-73.91582,"Queens","Private room",54,2
"34526",40.75632,-73.96795,"Manhattan","Entire home/apt",235,30
"34527",40.76634,-73.98155,"Manhattan","Entire home/apt",320,30
"34528",40.76541,-73.98179,"Manhattan","Entire home/apt",495,30
"34529",40.76029,-73.99811,"Manhattan","Entire home/apt",300,30
"34530",40.75975,-73.98698,"Manhattan","Entire home/apt",470,30
"34531",40.76191,-73.99818,"Manhattan","Entire home/apt",350,30
"34532",40.76181,-73.99855,"Manhattan","Entire home/apt",350,30
"34533",40.7525,-73.96683,"Manhattan","Entire home/apt",200,30
"34534",40.76366,-73.98342,"Manhattan","Entire home/apt",435,30
"34535",40.65945,-73.99383,"Brooklyn","Entire home/apt",100,2
"34536",40.779,-73.98319,"Manhattan","Entire home/apt",200,30
"34537",40.70732,-73.94536,"Brooklyn","Private room",130,3
"34538",40.74632,-73.97307,"Manhattan","Entire home/apt",305,30
"34539",40.7737,-73.99027,"Manhattan","Private room",99,1
"34540",40.77071,-73.98545,"Manhattan","Entire home/apt",230,30
"34541",40.69103,-73.83407,"Queens","Entire home/apt",150,3
"34542",40.77095,-73.98626,"Manhattan","Entire home/apt",220,30
"34543",40.76711,-73.98685,"Manhattan","Entire home/apt",250,30
"34544",40.73865,-73.9781,"Manhattan","Entire home/apt",185,30
"34545",40.73223,-73.98658,"Manhattan","Entire home/apt",253,30
"34546",40.75969,-73.96071,"Manhattan","Entire home/apt",150,30
"34547",40.7444,-73.97284,"Manhattan","Entire home/apt",350,30
"34548",40.70856,-74.00659,"Manhattan","Entire home/apt",135,29
"34549",40.69228,-73.94566,"Brooklyn","Private room",50,30
"34550",40.6604,-73.91227,"Brooklyn","Private room",59,2
"34551",40.7594,-73.99748,"Manhattan","Private room",180,4
"34552",40.60569,-73.99823,"Brooklyn","Entire home/apt",113,3
"34553",40.75902,-73.82099,"Queens","Private room",80,1
"34554",40.76756,-73.91798,"Queens","Private room",45,2
"34555",40.73182,-73.98158,"Manhattan","Private room",100,30
"34556",40.70448,-74.00615,"Manhattan","Entire home/apt",525,1
"34557",40.68707,-73.95482,"Brooklyn","Private room",100,2
"34558",40.70804,-73.89747,"Queens","Entire home/apt",105,7
"34559",40.72935,-73.99054,"Manhattan","Entire home/apt",250,2
"34560",40.6406,-74.11702,"Staten Island","Entire home/apt",67,2
"34561",40.71873,-73.98553,"Manhattan","Private room",100,1
"34562",40.81872,-73.90014,"Bronx","Entire home/apt",75,7
"34563",40.71796,-73.98445,"Manhattan","Entire home/apt",226,1
"34564",40.70522,-74.00728,"Manhattan","Entire home/apt",175,2
"34565",40.76463,-73.99128,"Manhattan","Entire home/apt",550,3
"34566",40.69667,-73.90806,"Brooklyn","Entire home/apt",120,2
"34567",40.68634,-73.93817,"Brooklyn","Entire home/apt",126,2
"34568",40.68221,-73.94487,"Brooklyn","Private room",61,2
"34569",40.76529,-73.95771,"Manhattan","Private room",99,1
"34570",40.75607,-73.9941,"Manhattan","Entire home/apt",200,3
"34571",40.70048,-73.9295,"Brooklyn","Private room",54,7
"34572",40.80874,-73.94038,"Manhattan","Private room",90,2
"34573",40.6987,-73.99275,"Brooklyn","Entire home/apt",155,1
"34574",40.807,-73.93976,"Manhattan","Entire home/apt",400,2
"34575",40.77725,-73.98407,"Manhattan","Entire home/apt",250,30
"34576",40.74583,-73.95363,"Queens","Entire home/apt",150,3
"34577",40.79232,-73.94156,"Manhattan","Private room",85,3
"34578",40.69393,-73.957,"Brooklyn","Shared room",38,3
"34579",40.8093,-73.93747,"Manhattan","Shared room",220,4
"34580",40.69254,-73.95563,"Brooklyn","Shared room",37,2
"34581",40.71031,-73.93623,"Brooklyn","Private room",58,3
"34582",40.73768,-73.99565,"Manhattan","Entire home/apt",220,14
"34583",40.61699,-74.01042,"Brooklyn","Private room",55,1
"34584",40.67321,-73.95386,"Brooklyn","Entire home/apt",93,5
"34585",40.79026,-73.97304,"Manhattan","Entire home/apt",175,30
"34586",40.70859,-73.93572,"Brooklyn","Private room",58,3
"34587",40.73932,-73.97764,"Manhattan","Entire home/apt",140,5
"34588",40.73967,-73.98171,"Manhattan","Entire home/apt",160,10
"34589",40.68726,-73.94176,"Brooklyn","Entire home/apt",125,21
"34590",40.71662,-73.85971,"Queens","Entire home/apt",140,2
"34591",40.80329,-73.957,"Manhattan","Entire home/apt",126,4
"34592",40.7423,-73.89426,"Queens","Private room",35,30
"34593",40.75676,-73.83288,"Queens","Entire home/apt",159,2
"34594",40.67261,-73.79675,"Queens","Private room",99,1
"34595",40.68596,-73.914,"Brooklyn","Private room",63,5
"34596",40.70819,-73.96597,"Brooklyn","Entire home/apt",180,2
"34597",40.68654,-73.91454,"Brooklyn","Private room",63,6
"34598",40.82771,-73.9499,"Manhattan","Private room",65,4
"34599",40.63952,-73.9601,"Brooklyn","Private room",48,30
"34600",40.64472,-73.96263,"Brooklyn","Private room",42,10
"34601",40.71775,-73.87488,"Queens","Entire home/apt",85,2
"34602",40.63145,-74.02375,"Brooklyn","Private room",50,2
"34603",40.79505,-73.93126,"Manhattan","Entire home/apt",199,2
"34604",40.82788,-73.93905,"Manhattan","Entire home/apt",85,15
"34605",40.72208,-73.94275,"Brooklyn","Entire home/apt",315,2
"34606",40.63558,-73.94929,"Brooklyn","Entire home/apt",199,3
"34607",40.79713,-73.941,"Manhattan","Private room",80,1
"34608",40.69322,-73.95519,"Brooklyn","Shared room",36,3
"34609",40.68323,-73.95108,"Brooklyn","Private room",40,30
"34610",40.69854,-73.92373,"Brooklyn","Private room",106,1
"34611",40.80804,-73.95373,"Manhattan","Entire home/apt",195,2
"34612",40.68078,-73.79492,"Queens","Entire home/apt",75,1
"34613",40.76398,-73.92969,"Queens","Entire home/apt",150,3
"34614",40.70653,-73.80561,"Queens","Entire home/apt",1000,2
"34615",40.71283,-73.94157,"Brooklyn","Entire home/apt",160,2
"34616",40.76515,-73.96662,"Manhattan","Entire home/apt",185,30
"34617",40.79285,-73.9676,"Manhattan","Entire home/apt",264,30
"34618",40.62831,-73.89876,"Brooklyn","Private room",40,3
"34619",40.77198,-73.92206,"Queens","Entire home/apt",120,3
"34620",40.70192,-73.9168,"Brooklyn","Private room",65,1
"34621",40.71882,-73.99652,"Manhattan","Entire home/apt",350,2
"34622",40.80026,-73.94398,"Manhattan","Private room",75,1
"34623",40.73495,-74.00402,"Manhattan","Entire home/apt",190,30
"34624",40.78779,-73.96881,"Manhattan","Entire home/apt",65,3
"34625",40.71709,-73.99746,"Manhattan","Entire home/apt",180,2
"34626",40.68863,-73.90638,"Brooklyn","Entire home/apt",100,1
"34627",40.71688,-73.95107,"Brooklyn","Private room",65,3
"34628",40.6813,-73.93304,"Brooklyn","Entire home/apt",150,5
"34629",40.74752,-73.9976,"Manhattan","Private room",225,3
"34630",40.79917,-73.93716,"Manhattan","Private room",111,3
"34631",40.82287,-73.95394,"Manhattan","Private room",150,2
"34632",40.79578,-73.93398,"Manhattan","Entire home/apt",145,5
"34633",40.6905,-73.95906,"Brooklyn","Private room",57,2
"34634",40.76389,-73.96808,"Manhattan","Entire home/apt",135,30
"34635",40.71832,-73.95566,"Brooklyn","Entire home/apt",150,4
"34636",40.58754,-73.81296,"Queens","Private room",53,1
"34637",40.67829,-73.9505,"Brooklyn","Private room",60,2
"34638",40.69383,-73.92068,"Brooklyn","Private room",35,2
"34639",40.7052,-73.92101,"Brooklyn","Private room",65,3
"34640",40.77859,-73.84323,"Queens","Entire home/apt",100,1
"34641",40.6609,-73.75633,"Queens","Entire home/apt",100,2
"34642",40.76213,-74.00126,"Manhattan","Entire home/apt",144,2
"34643",40.66933,-73.94173,"Brooklyn","Private room",49,1
"34644",40.75135,-73.97197,"Manhattan","Entire home/apt",120,2
"34645",40.74245,-73.92587,"Queens","Entire home/apt",77,2
"34646",40.6854,-73.94976,"Brooklyn","Private room",60,30
"34647",40.71793,-74.00594,"Manhattan","Entire home/apt",160,1
"34648",40.73781,-73.80845,"Queens","Private room",62,1
"34649",40.75759,-73.91703,"Queens","Private room",90,5
"34650",40.7423,-73.8047,"Queens","Private room",38,1
"34651",40.82221,-73.95606,"Manhattan","Private room",150,2
"34652",40.73569,-73.98097,"Manhattan","Entire home/apt",160,3
"34653",40.7895,-73.94827,"Manhattan","Entire home/apt",128,90
"34654",40.62258,-73.97398,"Brooklyn","Entire home/apt",139,2
"34655",40.6294,-74.02258,"Brooklyn","Entire home/apt",80,3
"34656",40.6922,-73.9415,"Brooklyn","Private room",85,3
"34657",40.64003,-74.00315,"Brooklyn","Private room",45,1
"34658",40.67712,-73.9226,"Brooklyn","Entire home/apt",148,1
"34659",40.6648,-73.92672,"Brooklyn","Entire home/apt",115,1
"34660",40.6075,-74.06679,"Staten Island","Private room",100,3
"34661",40.65668,-73.97827,"Brooklyn","Private room",75,4
"34662",40.70098,-73.92135,"Brooklyn","Private room",75,1
"34663",40.72373,-73.90881,"Queens","Entire home/apt",196,2
"34664",40.81382,-73.95939,"Manhattan","Private room",100,3
"34665",40.80734,-73.94201,"Manhattan","Entire home/apt",290,3
"34666",40.70531,-73.75835,"Queens","Private room",46,2
"34667",40.80138,-73.95107,"Manhattan","Private room",68,10
"34668",40.79287,-73.97333,"Manhattan","Entire home/apt",150,5
"34669",40.72691,-73.98423,"Manhattan","Entire home/apt",149,2
"34670",40.74586,-73.89048,"Queens","Private room",39,3
"34671",40.71786,-73.95434,"Brooklyn","Entire home/apt",175,1
"34672",40.67194,-73.96208,"Brooklyn","Private room",100,1
"34673",40.75478,-73.99604,"Manhattan","Private room",100,2
"34674",40.68299,-73.92713,"Brooklyn","Private room",60,1
"34675",40.82167,-73.94726,"Manhattan","Entire home/apt",175,5
"34676",40.70474,-73.9162,"Brooklyn","Entire home/apt",100,2
"34677",40.81589,-73.93686,"Manhattan","Entire home/apt",76,3
"34678",40.6814,-73.96584,"Brooklyn","Entire home/apt",91,5
"34679",40.69633,-73.927,"Brooklyn","Private room",65,5
"34680",40.7444,-73.99604,"Manhattan","Entire home/apt",240,2
"34681",40.74233,-73.9125,"Queens","Shared room",30,1
"34682",40.69857,-73.9142,"Brooklyn","Entire home/apt",110,1
"34683",40.79228,-73.94013,"Manhattan","Entire home/apt",106,2
"34684",40.70548,-73.92671,"Brooklyn","Private room",59,2
"34685",40.65934,-73.90245,"Brooklyn","Private room",45,7
"34686",40.7135,-73.9583,"Brooklyn","Private room",98,1
"34687",40.63461,-74.08937,"Staten Island","Private room",55,3
"34688",40.7653,-73.86729,"Queens","Private room",89,3
"34689",40.68249,-73.93916,"Brooklyn","Entire home/apt",165,5
"34690",40.73052,-73.98277,"Manhattan","Entire home/apt",450,3
"34691",40.76731,-73.76288,"Queens","Entire home/apt",115,1
"34692",40.69449,-73.91987,"Brooklyn","Private room",50,2
"34693",40.71579,-73.99285,"Manhattan","Private room",130,3
"34694",40.74828,-73.97917,"Manhattan","Entire home/apt",799,5
"34695",40.70844,-73.92274,"Brooklyn","Private room",100,2
"34696",40.69783,-73.85221,"Queens","Private room",70,2
"34697",40.73662,-73.82764,"Queens","Private room",50,1
"34698",40.68397,-73.9074,"Brooklyn","Entire home/apt",138,2
"34699",40.7043,-73.91137,"Queens","Private room",50,5
"34700",40.77454,-73.95454,"Manhattan","Entire home/apt",250,30
"34701",40.73047,-73.98048,"Manhattan","Private room",83,2
"34702",40.70134,-73.909,"Queens","Private room",89,1
"34703",40.69073,-73.95965,"Brooklyn","Private room",75,3
"34704",40.77032,-73.92621,"Queens","Entire home/apt",125,1
"34705",40.79461,-73.94199,"Manhattan","Private room",36,30
"34706",40.70514,-74.00914,"Manhattan","Entire home/apt",159,29
"34707",40.76519,-73.91067,"Queens","Private room",55,3
"34708",40.78051,-73.94809,"Manhattan","Entire home/apt",160,1
"34709",40.70147,-73.9047,"Queens","Entire home/apt",170,14
"34710",40.88017,-73.83574,"Bronx","Entire home/apt",475,2
"34711",40.70788,-74.00484,"Manhattan","Entire home/apt",217,29
"34712",40.74755,-74.00317,"Manhattan","Private room",77,1
"34713",40.68842,-73.91465,"Brooklyn","Entire home/apt",175,1
"34714",40.6944,-73.9242,"Brooklyn","Entire home/apt",90,3
"34715",40.77425,-73.98122,"Manhattan","Entire home/apt",299,3
"34716",40.69038,-73.93101,"Brooklyn","Private room",79,3
"34717",40.7645,-73.98788,"Manhattan","Entire home/apt",285,2
"34718",40.64039,-74.00252,"Brooklyn","Private room",45,1
"34719",40.63925,-74.00329,"Brooklyn","Private room",40,1
"34720",40.63844,-74.00232,"Brooklyn","Private room",40,1
"34721",40.63889,-74.00244,"Brooklyn","Private room",40,1
"34722",40.71843,-73.99817,"Manhattan","Entire home/apt",124,2
"34723",40.80907,-73.94444,"Manhattan","Private room",60,1
"34724",40.75889,-73.82104,"Queens","Private room",89,1
"34725",40.76337,-73.9873,"Manhattan","Entire home/apt",159,2
"34726",40.70668,-74.00727,"Manhattan","Private room",180,3
"34727",40.76084,-73.83233,"Queens","Private room",63,1
"34728",40.67246,-73.97707,"Brooklyn","Private room",125,5
"34729",40.70276,-73.92899,"Brooklyn","Private room",70,1
"34730",40.74344,-73.91076,"Queens","Private room",51,3
"34731",40.67166,-73.94674,"Brooklyn","Entire home/apt",115,3
"34732",40.83658,-73.86181,"Bronx","Private room",55,1
"34733",40.72205,-73.99699,"Manhattan","Entire home/apt",250,4
"34734",40.73485,-74.00313,"Manhattan","Entire home/apt",188,30
"34735",40.7335,-73.87571,"Queens","Private room",149,2
"34736",40.65074,-73.91633,"Brooklyn","Entire home/apt",55,1
"34737",40.71728,-74.01511,"Manhattan","Private room",100,1
"34738",40.68905,-73.97991,"Brooklyn","Entire home/apt",170,2
"34739",40.79574,-73.94684,"Manhattan","Private room",85,1
"34740",40.79291,-73.97599,"Manhattan","Entire home/apt",295,2
